Reg	St	Site Name                                                                		Site ID	EPA ID	Address	City	Zip	County			FF?	Latitude	Longitude	Final Date
?02?	NJ	FORMER KIL-TONE COMPANY		?0200874?	NJN000200874	527 East Chestnut Avenue 	VINELAND	08360	CUMBERLAND			N	?+39.284200?	?-75.013200? 	4/7/2016
?02?	NJ	FRANKLIN BURN		?0204087?	NJD986570992	SIX LOCATIONS NEAR MARSHALL MILL ROAD 	FRANKLIN TOWNSHIP	08322	GLOUCESTER			N	?+39.594440?	?-075.025000? 	6/17/1996
?02?	NJ	FRIED INDUSTRIES		?0200303?	NJD041828906	11 FRESH POND ROAD 	EAST BRUNSWICK TOWNSHIP	08816	MIDDLESEX			N	?+40.442400?	?-074.441200? 	6/10/1986
?02?	NJ	GARDEN STATE CLEANERS CO.		?0200362?	NJD053280160	"SUMMER ROAD, P.O. BOX 183 "	MINOTOLA	08341	ATLANTIC			N	?+39.519030?	?-074.949450? 	3/31/1989
?02?	NJ	GARFIELD GROUND WATER CONTAMINATION		?0206317?	NJN000206317	WILLARD STREET AND PIERRE AVENUE 	GARFIELD	07026	BERGEN			N	?+40.871857?	?-074.106431? 	9/16/2011
?02?	NJ	GEMS LANDFILL		?0200627?	NJD980529192	ERIAL & HICKSTOWN ROADS 	GLOUCESTER TOWNSHIP	08012	CAMDEN			N	?+39.779450?	?-075.018880? 	9/8/1983
?02?	NJ	GLOBAL SANITARY LANDFILL		?0200398?	NJD063160667	ERNSTON ROAD 	OLD BRIDGE TOWNSHIP	08857	MIDDLESEX			N	?+40.446380?	?-074.286110? 	3/31/1989
?02?	NJ	GOOSE FARM		?0200681?	NJD980530109	RT. 539 BETWEEN RTS 537 & 528 	PLUMSTEAD TOWNSHIP	08533	OCEAN			N	?+40.095550?	?-074.497500? 	9/8/1983
?02?	NJ	HELEN KRAMER LANDFILL		?0200552?	NJD980505366	JESSUP MILL ROAD 	MANTUA TOWNSHIP	08051	GLOUCESTER			N	?+39.780100?	?-075.200300? 	9/8/1983
?02?	NJ	"HERCULES, INC. (GIBBSTOWN PLANT)"		?0200188?	NJD002349058	50 NORTH MARKET ST 	GIBBSTOWN	08027	GLOUCESTER			N	?+39.838880?	?-075.277780? 	9/8/1983
?02?	NJ	HIGGINS DISPOSAL		?0200359?	NJD053102232	121 LAUREL AVE 	KINGSTON	08526	SOMERSET			N	?+40.387500?	?-074.615280? 	8/30/1990
?02?	NJ	HIGGINS FARM		?0201094?	NJD981490261	ROUTE 518 	FRANKLIN TOWNSHIP	08540	SOMERSET			N	?+40.406380?	?-074.602780? 	3/31/1989
?02?	NJ	HORSESHOE ROAD		?0200781?	NJD980663678	Postal Address is unavailable for the Site 	SAYREVILLE	08872	MIDDLESEX			N	?+40.484720?	?-074.319440? 	9/29/1995
?02?	NJ	ICELAND COIN LAUNDRY AREA GW PLUME		?0204037?	NJ0001360882	1888 SOUTH DELSEA DRIVE 	VINELAND	08360	CUMBERLAND			N	?+39.457250?	?-075.047250? 	10/22/1999
?02?	NJ	"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS"		?0200764?	NJD980654099	ORCHARD RD 	MORGANVILLE	07751	MONMOUTH			N	?+40.383880?	?-074.245830? 	9/8/1983
?02?	NJ	JIS LANDFILL		?0200499?	NJD097400998	901-999 CRANBURY SOUTH RIVER ROAD RTE 535 	SOUTH BRUNSWICK	08831	MIDDLESEX			N	?+40.365830?	?-074.465280? 	9/8/1983
?02?	NJ	"KAUFFMAN & MINTEER, INC."		?0200232?	NJD002493054	MONMOUTH ROAD (ROUTE 537) 	SPRINGFIELD TWP(JOBSTOWN)	08041	BURLINGTON			N	?+40.036300?	?-074.694000? 	3/31/1989
?02?	NJ	KIN-BUC LANDFILL		?0200346?	NJD049860836	MEADOW ROAD 	EDISON TOWNSHIP	08817	MIDDLESEX			N	?+40.489100?	?-074.378500? 	9/8/1983
?02?	NJ	KING OF PRUSSIA		?0200551?	NJD980505341	PINEY HOLLOW ROAD 	WINSLOW TOWNSHIP	08095	CAMDEN			N	?+39.626950?	?-074.889430? 	9/8/1983
?02?	NJ	LANDFILL & DEVELOPMENT CO.		?0200333?	NJD048044325	 2023 RTE 38 	MOUNT HOLLY	08060	BURLINGTON			N	?+39.980560?	?-074.770830? 	9/21/1984
?02?	NJ	LANG PROPERTY		?0200554?	NJD980505382	WHITESBOG-PASADENA ROAD 	PEMBERTON TOWNSHIP	08015	BURLINGTON			N	?+39.929160?	?-074.494450? 	9/8/1983
?02?	NJ	LCP CHEMICALS INC.		?0200455?	NJD079303020	FOOT OF SOUTH WOOD AVENUE 	LINDEN	07036	UNION			N	?+40.607500?	?-074.210270? 	7/28/1998
?02?	NJ	LIGHTMAN DRUM COMPANY		?0200280?	NJD014743678	ROUTE 73 	WINSLOW TOWNSHIP	08009	CAMDEN			N	?+39.729720?	?-074.905910? 	10/22/1999
?02?	NJ	LIPARI LANDFILL		?0200557?	NJD980505416	RT 322 	PITMAN	08071	GLOUCESTER			N	?+39.720280?	?-075.141930? 	9/8/1983
?02?	NJ	LONE PINE LANDFILL		?0200558?	NJD980505424	BURKE ROAD 	FREEHOLD TOWNSHIP	07728	MONMOUTH			N	?+40.202780?	?-074.333330? 	9/8/1983
?02?	NJ	MANSFIELD TRAIL DUMP		?0206345?	NJN000206345	INTERSECTION OF BROOKWOOD AND ROSS ROADS 	BYRAM	07874	SUSSEX			N	?+40.928889?	?-074.699446? 	3/10/2011
?02?	NJ	"MARTIN AARON, INC."		?0200278?	NJD014623854	1542 SOUTH BROADWAY 	CAMDEN	08104	CAMDEN			N	?+39.926110?	?-075.119160? 	7/22/1999
?02?	NJ	"MATLACK, INC."		?0200307?	NJD043584101	ROUTE 322 EAST 	WOOLWICH TOWNSHIP	08085	GLOUCESTER			N	?+39.765000?	?-075.302220? 	5/24/2013
?02?	NJ	MATTEO & SONS INC.		?0204061?	NJD011770013	1708 US RT. 130 	THOROFARE	08086	GLOUCESTER			N	?+39.8547?	?-075.1683? 	9/27/2006
?02?	NJ	MAYWOOD CHEMICAL CO.		?0200665?	NJD980529762	RTE 17 & GROVE ST 	MAYWOOD/ROCHELLE PARK	07607	BERGEN			N	?+40.896400?	?-074.069300? 	9/8/1983
?02?	NJ	MCGUIRE AIR FORCE BASE #1		?0201162?	NJ0570024018	WRIGHTSTOWN-COOKSTOWN ROAD 	WRIGHTSTOWN	08641	BURLINGTON			Y	?+40.018050?	?-074.593610? 	10/22/1999
?02?	NJ	METALTEC/AEROSYSTEMS		?0200234?	NJD002517472	WILDCAT & MAPLE ROADS 	FRANKLIN BOROUGH	07416	SUSSEX			N	?+41.109710?	?-074.599710? 	9/8/1983
?02?	NJ	MIDDLESEX SAMPLING PLANT (USDOE)		?0202755?	NJ0890090012	239 MOUNTAIN AVENUE 	MIDDLESEX	08846	MIDDLESEX			Y	?+40.569800?	?-074.493190? 	1/19/1999
?02?	NJ	"MONITOR DEVICES, INC./INTERCIRCUITS, INC."		?0200638?	NJD980529408	AIRPORT ROAD 	WALL TOWNSHIP	07727	MONMOUTH			N	?+40.185280?	?-074.119710? 	6/10/1986
?02?	NJ	MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT		?0200771?	NJD980654164	"ROBIN DRIVE, ROUTE 206, SYCAMORE LANE "	MONTGOMERY TOWNSHIP	08558	SOMERSET			N	?+40.408330?	?-074.644160? 	9/8/1983
?02?	NJ	MYERS PROPERTY		?0200774?	NJD980654198	LOWER KINGTOWN ROAD 	FRANKLIN TOWNSHIP	08822	HUNTERDON			N	?+40.595000?	?-074.940400? 	9/8/1983
?02?	NJ	NASCOLITE CORP.		?0200202?	NJD002362705	DORIS AVE 	MILLVILLE	08332	CUMBERLAND			N	?+39.422210?	?-075.032780? 	9/21/1984
?02?	NJ	NAVAL AIR ENGINEERING CENTER		?0201174?	NJ7170023744	MAIN GATE ROUTE#547 	LAKEHURST	08733	OCEAN			Y	?+40.029710?	?-074.369160? 	7/22/1987
?02?	NJ	NAVAL WEAPONS STATION EARLE (SITE A)		?0201160?	NJ0170022172	TYLER LANE & TEXAS RD 	COLTS NECK	07722	MONMOUTH			Y	?+40.264580?	?-074.162910? 	8/30/1990
?02?	NJ	NL INDUSTRIES		?0200390?	NJD061843249	PENNS GROVE-PEDRICKTOWN ROAD 	PEDRICKTOWN (OLDMANS TOWN	08067	SALEM			N	?+39.758060?	?-075.424710? 	9/8/1983
?02?	NJ	ORANGE VALLEY REGIONAL GROUND WATER CONTAMINATION		?0203649?	NJD002148799	GIST PLACE (NEAR NORTH DAY STREET) 	WEST ORANGE/ORANGE	07051	ESSEX			N	?+40.769825?	?-074.243479? 	9/18/2012
?02?	NJ	PICATINNY ARSENAL (USARMY)		?0201168?	NJ3210020704	OFF RTE 15 DOVER NJ 	ROCKAWAY TOWNSHIP	07801	MORRIS			Y	?+40.916660?	?-074.583330? 	2/21/1990
?02?	NJ	PIERSON'S CREEK		?0200114?	NJD002144517	ONE AVENUE L 	NEWARK	07105	ESSEX			N	?+40.716300?	?-74.145200? 	9/22/2014
?02?	NJ	PJP LANDFILL		?0200569?	NJD980505648	400 SIP AVE 	JERSEY CITY	07306	HUDSON			N	?+40.734710?	?-074.085560? 	9/8/1983
?02?	NJ	POHATCONG VALLEY GROUND WATER CONTAMINATION		?0201075?	NJD981179047	ROUTE 643 TO ROUTE 31 	WARREN COUNTY	07882	WARREN			N	?+40.750000?	?-075.000000? 	3/31/1989
?02?	NJ	PRICE LANDFILL		?0200427?	NJD070281175	MILL ROAD 	PLEASANTVILLE	08232	ATLANTIC			N	?+39.415280?	?-074.526950? 	9/8/1983
?02?	NJ	PUCHACK WELL FIELD		?0204096?	NJD981084767	WEST OF US 130; SOUTH OF STATE HWY 90 	PENNSAUKEN TOWNSHIP	08110	CAMDEN			N	?+39.976660?	?-075.051940? 	3/6/1998
?02?	NJ	QUANTA RESOURCES		?0200034?	NJD000606442	ONE RIVER RD 	EDGEWATER	07020	BERGEN			N	?+40.804300?	?-073.989160? 	9/5/2002
?02?	NJ	"RADIATION TECHNOLOGY, INC."		?0200332?	NJD047684451	108 LAKE DENMARK ROAD 	ROCKAWAY TOWNSHIP	07866	MORRIS			N	?+40.970830?	?-074.505550? 	9/21/1984
?02?	NJ	RARITAN BAY SLAG		?0206276?	NJN000206276	BAYVIEW DRIVE AND LAURENCE PARKWAY	OLD BRIDGE TWP/SAYREVILLE	08879	MIDDLESEX			N	?+40.464589?	?-074.258017? 	11/4/2009
?02?	NJ	REICH FARMS		?0200662?	NJD980529713	LAKEWOOD RD 	PLEASANT PLAINS	08753	OCEAN			N	?+40.010600?	?-074.214900? 	9/8/1983
?02?	NJ	RINGWOOD MINES/LANDFILL		?0200663?	NJD980529739	PETERS MINE ROAD 	RINGWOOD BOROUGH	07456	PASSAIC			N	?+41.136660?	?-074.272500? 	9/8/1983
?02?	NJ	RIVERSIDE INDUSTRIAL PARK		?0204232?	NJSFN0204232	29 RIVERSIDE AVENUE 	NEWARK	07104	ESSEX			N	?+40.767815?	?-074.158501? 	5/24/2013
?02?	NJ	ROCKAWAY BOROUGH WELL FIELD		?0200766?	NJD980654115	"JACKSON,UNION & GARDEN STS "	ROCKAWAY TOWNSHIP	07866	MORRIS			N	?+40.905830?	?-074.515560? 	9/8/1983
?02?	NJ	ROCKAWAY TOWNSHIP WELLS		?0200775?	NJD980654214	GREEN POND ROAD 	ROCKAWAY TOWNSHIP	07866	MORRIS			N	?+40.913330?	?-074.499160? 	9/8/1983
?02?	NJ	ROCKY HILL MUNICIPAL WELL		?0200770?	NJD980654156	WASHINGTON STREET 	ROCKY HILL BOROUGH	08553	SOMERSET			N	?+40.401660?	?-074.647500? 	9/8/1983
?02?	NJ	ROEBLING STEEL CO.		?0200439?	NJD073732257	2ND STREET 	FLORENCE	08554	BURLINGTON			N	?+40.120830?	?-074.770830? 	9/8/1983
?02?	NJ	ROLLING KNOLLS LF		?0200542?	NJD980505192	35 BRITTEN RD 	GREEN VILLAGE	07935	MORRIS			N	?+40.729520?	?-074.447860? 	9/29/2003
?02?	NJ	SCIENTIFIC CHEMICAL PROCESSING		?0200431?	NJD070565403	216 PATERSON PLANK RD 	CARLSTADT	07072	BERGEN			N	?+40.824540?	?-074.074320? 	9/8/1983
?02?	NJ	SHARKEY LANDFILL		?0200573?	NJD980505762	EDWARDS & SHARKEY ROAD 	"PARSIPPANY, TROY HLS"	07054	MORRIS			N	?+40.850100?	?-074.345400? 	9/8/1983
?02?	NJ	SHERWIN-WILLIAMS/HILLIARDS CREEK		?0200516?	NJD980417976	FOSTER AVENUE AND GIBBSBORO ROAD 	Gibbsboro	08026	CAMDEN			N	?+39.835525?	?-074.964969? 	3/19/2008
?02?	NJ	SHIELDALLOY CORP.		?0200203?	NJD002365930	WEST BLVD 	NEWFIELD BOROUGH	08344	GLOUCESTER			N	?+39.543060?	?-075.022210? 	9/21/1984
?02?	NJ	SOUTH JERSEY CLOTHING CO.		?0200803?	NJD980766828	1 CENTRAL AVE 	MINOTOLA	08341	ATLANTIC			N	?+39.520600?	?-074.949100? 	10/4/1989
?02?	NJ	STANDARD CHLORINE		?0200146?	NJD002175057	1015-35 BELLEVILLE TURNPIKE 	KEARNY	07032	HUDSON			N	?+40.750000?	?-074.097220? 	9/19/2007
?02?	NJ	SWOPE OIL & CHEMICAL CO.		?0200299?	NJD041743220	8281 NATIONAL HWY 	PENNSAUKEN TOWNSHIP	08110	CAMDEN			N	?+39.988600?	?-075.034700? 	9/8/1983
?02?	NJ	SYNCON RESINS		?0200401?	NJD064263817	77 JACOBUS AVE 	SOUTH KEARNY	07032	HUDSON			N	?+40.737780?	?-074.114710? 	9/8/1983
?02?	NJ	U.S. RADIUM CORP.		?0200772?	NJD980654172	ALDEN & HIGH STS AND OTHER ADDRESSES 	ORANGE	07050	ESSEX			N	?+40.781380?	?-074.228610? 	9/8/1983
?02?	NJ	UNIMATIC MANUFACTURING CORPORATION		?0206578?	NJD002164796	25 SHERWOOD LANE 	FAIRFIELD	07004	ESSEX			N	?+40.878792?	?-74.269155? 	5/12/2014
?02?	NJ	UNITED STATES AVENUE BURN		?0204003?	NJ0001120799	UNITED STATES AVENUE 	GIBBSBORO	08026	CAMDEN			N	?+39.834160?	?-74.963880? 	7/22/1999
?02?	NJ	UNIVERSAL OIL PRODUCTS (CHEMICAL DIVISION)		?0200101?	NJD002005106	E/S ROUTE 17 	EAST RUTHERFORD	07073	BERGEN			N	?+40.830000?	?-074.088880? 	9/8/1983
?02?	NJ	VENTRON/VELSICOL		?0200674?	NJD980529879	ETHYL BOULEVARD 	WOOD RIDGE BOROUGH	07075	BERGEN			N	?+40.840000?	?-074.079430? 	9/21/1984
?02?	NJ	"VINELAND CHEMICAL CO., INC."		?0200209?	NJD002385664	1611 W WHEAT RD 	VINELAND	08360	CUMBERLAND			N	?+39.510280?	?-075.056660? 	9/21/1984
?02?	NJ	"WALDICK AEROSPACE DEVICES, INC."		?0200375?	NJD054981337	2121 ROUTE 35 	WALL TOWNSHIP	07719	MONMOUTH			N	?+40.143000?	?-074.061300? 	6/10/1986
?02?	NJ	WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIATION)		?0203580?	NJD986620995	6 AREAS IN CAMDEN AND GLOUCESTER CITY 	CAMDEN AND GLOUCESTER CIT	08030	CAMDEN			N	?+39.919720?	?-075.121940? 	6/17/1996
?02?	NJ	WHITE CHEMICAL CORP.		?0203357?	NJD980755623	660 FRELINGHUYSEN AVE 	NEWARK	07114	ESSEX			N	?+40.698480?	?-074.198240? 	9/25/1991
?02?	NJ	WHITE SWAN LAUNDRY AND CLEANER INC.		?0204241?	NJSFN0204241	1322 SEA GIRT AVE 	WALL TWP	07719	MONMOUTH			N	?+40.135440?	?-074.063130? 	9/23/2004
?02?	NJ	WILLIAMS PROPERTY		?0200678?	NJD980529945	"RR 1, SIEGTOWN ROAD "	SWAINTON MIDDLE	08210	CAPE MAY			N	?+39.117300?	?-074.800400? 	9/8/1983
?02?	NJ	WOODBROOK ROAD DUMP		?0204260?	NJSFN0204260	FOOT OF WOODBROOK ROAD (SOUTH END) 	SOUTH PLAINFIELD	08820	MIDDLESEX			N	?+40.561560?	?-074.402910? 	4/30/2003
?02?	NJ	WOODLAND ROUTE 532 DUMP		?0200582?	NJD980505887	ROUTE 532 	WOODLAND TOWNSHIP	08019	BURLINGTON			N	?+39.829160?	?-074.492230? 	9/21/1984
?02?	NJ	WOODLAND ROUTE 72 DUMP		?0200581?	NJD980505879	"RTE 72, ON SOOEY ROAD "	WOODLAND TOWNSHIP	08019	BURLINGTON			N	?+39.821660?	?-074.447780? 	9/21/1984
?02?	NJ	ZSCHIEGNER REFINING		?0203757?	NJD986643153	1442 MAXIM-SOUTHARD ROAD 	HOWELL TOWNSHIP	07731	MONMOUTH			N	?+40.145830?	?-074.200000? 	3/6/1998
?02?	NY	AMERICAN THERMOSTAT CO.		?0201350?	NYD002066330	RTE 23 B 	SOUTH CAIRO	12482	GREENE			N	?+42.266930?	?-073.941110? 	9/8/1983
?02?	NY	APPLIED ENVIRONMENTAL SERVICES		?0202121?	NYD980535652	ONE SHORE RD 	GLENWOOD LANDING	11545	NASSAU			N	?+40.823050?	?-073.646690? 	6/10/1986
?02?	NY	BLACK RIVER PCBS		?0206296?	NYN000206296	END OF HEWITT DRIVE 	TOWN OF CHAMPION	13619	JEFFERSON			N	?+43.984269?	?-075.677527? 	9/29/2010
?02?	NY	BREWSTER WELL FIELD		?0202153?	NYD980652275	MAIN ST /SE 	PUTNAM COUNTY	10509	PUTNAM			N	?+41.401660?	?-073.600000? 	9/8/1983
?02?	NY	BROOKHAVEN NATIONAL LABORATORY (USDOE)		?0202841?	NY7890008975	53 BELL AVE 	UPTON	11961	SUFFOLK			Y	?+40.860000?	?-072.869580? 	11/21/1989
?02?	NY	BYRON BARREL & DRUM		?0202257?	NYD980780670	TOWN LINE ROAD 	BYRON TOWNSHIP	14422	GENESEE			N	?+43.119100?	?-078.110300? 	6/10/1986
?02?	NY	CARROLL & DUBIES SEWAGE DISPOSAL		?0201492?	NYD010968014	CANAL STREET 	PORT JERVIS	12771	ORANGE			N	?+41.394200?	?-074.668100? 	2/21/1990
?02?	NY	CAYUGA GROUNDWATER CONTAMINATION SITE		?0204289?	NYN000204289	STATE ROUTE 326 	UNION SPRINGS	13160	CAYUGA			N	?+42.880550?	?-076.642500? 	9/5/2002
?02?	NY	CIRCUITRON CORP.		?0202301?	NYD981184229	82 MILBAR BOULEVARD 	EAST FARMINGDALE	11735	SUFFOLK			N	?+40.749500?	?-073.419500? 	3/31/1989
?02?	NY	CLAREMONT POLYCHEMICAL		?0201338?	NYD002044584	501 WINDING ROAD 	OLD BETHPAGE	11804	NASSAU			N	?+40.757600?	?-073.443200? 	6/10/1986
?02?	NY	COLESVILLE MUNICIPAL LANDFILL		?0202237?	NYD980768691	EAST WINDSOR RD 	TOWN OF COLESVILLE	13813	BROOME			N	?+42.160410?	?-075.589450? 	6/10/1986
?02?	NY	COMPUTER CIRCUITS		?0202636?	NYD125499673	145 MARCUS BOULEVARD 	HAUPPAUGE	11788	SUFFOLK			N	?+40.813190?	?-073.246110? 	5/10/1999
?02?	NY	CORTESE LANDFILL		?0201867?	NYD980528475	SOUTH OF ROUTE 97 	VIL OF NARROWSBURG	12764	SULLIVAN			N	?+41.600560?	?-075.065000? 	6/10/1986
?02?	NY	CROWN CLEANERS OF WATERTOWN INC.		?0204284?	NYD986965333	3595 STATE ROUTE 3 	CARTHAGE	13619	JEFFERSON			N	?+44.022940?	?-075.651860? 	9/5/2002
?02?	NY	DEWEY LOEFFEL LANDFILL		?0201218?	NYD000512335	MEAD ROAD 	NASSAU	12123	RENSSELAER			N	?+42.560957?	?-073.560496? 	3/10/2011
?02?	NY	DIAZ CHEMICAL		?0203341?	NYD067532580	40 JACKSON ST. AREA A 	HOLLEY	14470	ORLEANS			N	?+43.222940?	?-078.029270? 	7/22/2004
?02?	NY	EIGHTEENMILE CREEK		?0206456?	NYN000206456	198-300 MILL STREET 	LOCKPORT	14094	NIAGARA			N	?+43.181300?	?-78.689544? 	3/15/2012
?02?	NY	ELLENVILLE SCRAP IRON AND METAL		?0204190?	NYSFN0204190	34 CAPE ROAD 	ELLENVILLE	12428	ULSTER			N	?+41.724020?	?-074.405500? 	9/5/2002
?02?	NY	ENDICOTT VILLAGE WELL FIELD		?0202264?	NYD980780746	S. GRIPPEN AVENUE 	VILLAGE OF ENDICOTT	13760	BROOME			N	?+42.086110?	?-076.086110? 	6/10/1986
?02?	NY	"FACET ENTERPRISES, INC."		?0201604?	NYD073675514	RTE 14 	ELMIRA	14903	CHEMUNG			N	?+42.132500?	?-076.829160? 	9/8/1983
?02?	NY	FMC CORP. (DUBLIN ROAD LANDFILL)		?0201207?	NYD000511857	DUBLIN ROAD 	TOWN OF SHELBY	14103	ORLEANS			N	?+43.217200?	?-078.441700? 	6/10/1986
?02?	NY	FOREST GLEN MOBILE HOME SUBDIVISION		?0202361?	NYD981560923	"LISA LANE, CARRIE DRIVE AND T. MARK DRV. "	NIAGARA FALLS	14301	NIAGARA			N	?+43.112700?	?-078.999500? 	11/21/1989
?02?	NY	FULTON AVENUE		?0203853?	NY0000110247	150 FULTON AVENUE 	GARDEN CITY PARK	11040	NASSAU			N	?+40.737330?	?-073.657840? 	3/6/1998
?02?	NY	FULTON TERMINALS		?0202125?	NYD980593099	RTE 57 	FULTON	13069	OSWEGO			N	?+43.356900?	?-76.427400? 	9/8/1983
?02?	NY	GCL TIE AND TREATING INC.		?0203408?	NYD981566417	DELAWARE AVENUE 	VILLAGE OF SIDNEY	13838	DELAWARE			N	?+42.300550?	?-075.413330? 	5/31/1994
?02?	NY	GE MOREAU		?0201858?	NYD980528335	FT EDWARD & WM ST 	SOUTH GLENS FALLS	12803	SARATOGA			N	?+43.283050?	?-073.629160? 	9/8/1983
?02?	NY	GENERAL MOTORS (CENTRAL FOUNDRY DIVISION)		?0201644?	NYD091972554	ROOSEVELT TOURIN ROAD 	MASSENA	13662	ST. LAWRENCE			N	?+44.983880?	?-074.732780? 	9/21/1984
?02?	NY	GENZALE PLATING CO.		?0201344?	NYD002050110	288 NEW HYDE PARK ROAD 	FRANKLIN SQUARE	11010	NASSAU			N	?+40.715300?	?-073.677700? 	7/22/1987
?02?	NY	"GOLDISC RECORDINGS, INC."		?0202239?	NYD980768717	725 BROADWAY 	HOLBROOK	11741	SUFFOLK			N	?+40.774500?	?-073.064700? 	6/10/1986
?02?	NY	GOWANUS CANAL		?0206222?	NYN000206222	BUTLER ST (BETWEEN BOND ST AND NEVINS ST 	BROOKLYN	11231	KINGS			N	?+40.67893?	?-073.99422? 	3/4/2010
?02?	NY	GRIFFISS AIR FORCE BASE (11 AREAS)		?0202438?	NY4571924451	GRIFFISS AIR FORCE BASE 	ROME	13440	ONEIDA			Y	?+43.233330?	?-075.416660? 	7/22/1987
?02?	NY	HAVILAND COMPLEX		?0202284?	NYD980785661	ROUTE 9G & HAVILAND ROAD 	TOWN OF HYDE PARK	12538	DUTCHESS			N	?+41.771110?	?-073.908060? 	6/10/1986
?02?	NY	HERTEL LANDFILL		?0202267?	NYD980780779	RTE 44/55 BEDELL AVE & TUCKERS 	PLATTEKILL	12568	ULSTER			N	?+41.688060?	?-074.038880? 	6/10/1986
?02?	NY	HOOKER (S AREA)		?0202150?	NYD980651087	BUFFALO AVE 	NIAGARA FALLS	14303	NIAGARA			N	?+43.075700?	?-079.005400? 	9/8/1983
?02?	NY	HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYMER CORP.		?0201477?	NYD002920312	NEW SOUTH ROAD 	HICKSVILLE	11801	NASSAU			N	?+40.757500?	?-073.504160? 	6/10/1986
?02?	NY	HOPEWELL PRECISION		?0201588?	NYD066813064	15 RYAN RD 	HOPEWELL JUNCTION	12533	DUTCHESS			N	?+41.611600?	?-073.781480? 	4/27/2005
?02?	NY	HUDSON RIVER PCBS		?0202229?	NYD980763841	NO STREET APPLICABLE 	HUDSON RIVER	12801	WASHINGTON			N	?+43.110200?	?-073.576500? 	9/21/1984
?02?	NY	ISLIP MUNICIPAL SANITARY LANDFILL		?0201714?	NYD980506901	BLYDENBURG RD/LG ISLAND MOTOR 	ISLIP	11751	SUFFOLK			N	?+40.817800?	?-073.182900? 	3/31/1989
?02?	NY	JOHNSTOWN CITY LANDFILL		?0201716?	NYD980506927	W FULTON S EXT 	TOWN OF JOHNSTOWN	12095	FULTON			N	?+43.043060?	?-074.393060? 	6/10/1986
?02?	NY	"JONES CHEMICALS, INC."		?0201302?	NYD000813428	100 SUNNY SOL BLVD 	CALEDONIA	14423	LIVINGSTON			N	?+42.976530?	?-077.845560? 	2/21/1990
?02?	NY	KENTUCKY AVENUE WELL FIELD		?0202142?	NYD980650667	KENTUCKY AVE 	HORSEHEADS	14845	CHEMUNG			N	?+42.145830?	?-076.828330? 	9/8/1983
?02?	NY	"LAWRENCE AVIATION INDUSTRIES, INC."		?0201335?	NYD002041531	SHEEP PASTURE ROAD 	PORT JEFFERSON STATION	11776	SUFFOLK			N	?+40.928130?	?-073.069190? 	2/4/2000
?02?	NY	LEHIGH VALLEY RAILROAD		?0203481?	NYD986950251	GULF ROAD 	LE ROY	14482	GENESEE			N	?+42.992020?	?-077.933300? 	1/19/1999
?02?	NY	LI TUNGSTEN CORP.		?0202972?	NYD986882660	GARVIES POINT RD. 	GLEN COVE	11542	NASSAU			N	?+40.860920?	?-073.640770? 	10/14/1992
?02?	NY	LIBERTY INDUSTRIAL FINISHING		?0201184?	NYD000337295	55 MOTOR PARKWAY 	FARMINGDALE	11735	NASSAU			N	?+40.726250?	?-073.448880? 	6/10/1986
?02?	NY	LITTLE VALLEY		?0204016?	NY0001233634	"INTERSECT OF RTES 242, 353, AND BAKER RD "	LITTLE VALLEY	14755	CATTARAUGUS			N	?+42.236660?	?-078.766940? 	6/17/1996
?02?	NY	MACKENZIE CHEMICAL WORKS		?0202187?	NYD980753420	1 CORDELLO AVENUE 	CENTRAL ISLIP	11722	SUFFOLK			N	?+40.788880?	?-073.205270? 	9/13/2001
?02?	NY	MALTA ROCKET FUEL AREA		?0202084?	NYD980535124	PLAINS RD 	MALTA	12020	SARATOGA			N	?+42.963880?	?-073.758330? 	7/22/1987
?02?	NY	"MATTIACE PETROCHEMICAL CO., INC."		?0201219?	NYD000512459	GARVIES POINT ROAD 	GLEN COVE	11542	NASSAU			N	?+40.860800?	?-073.643200? 	3/31/1989
?02?	NY	"MERCURY REFINING, INC."		?0201552?	NYD048148175	26 RAILROAD AVE 	COLONIE	12205	ALBANY			N	?+42.689710?	?-073.804160? 	9/8/1983
?02?	NY	MOHONK ROAD INDUSTRIAL PLANT		?0203945?	NYD986950012	186 MOHONK ROAD 	HIGH FALLS	12440	ULSTER			N	?+41.816660?	?-074.134440? 	1/19/1999
?02?	NY	"NEPERA CHEMICAL CO., INC."		?0201188?	NYD000511451	COUNTY RT 4 	MAYBROOK	12543	ORANGE			N	?+41.464300?	?-074.244700? 	6/10/1986
?02?	NY	NEW CASSEL/HICKSVILLE GROUND WATER CONTAMINATION		?0203974?	NY0001095363	SOUTHERN END OF IRIS PLACE 	NEW CASSEL/HICKSVILLE	11590	NASSAU			N	?+40.757350?	?-073.562980? 	9/16/2011
?02?	NY	NEWTOWN CREEK		?0206282?	NYN000206282	SOUTH END OF IVY HILL ROAD 	"BROOKLYN, QUEENS"	11222				N	?+40.715192?	?-073.930762? 	9/29/2010
?02?	NY	NIAGARA MOHAWK POWER CORP. (SARATOGA SPRINGS PLANT)		?0202182?	NYD980664361	EAST AVENUE & EXCELCIOR RD 	SARATOGA SPRINGS	12866	SARATOGA			N	?+43.090000?	?-073.776110? 	2/21/1990
